,product_id,product_url,title,src,img_file
673,mratg040,https://comics.panini.it/store/pub_ita_it/mratg040-it-rat-man-gigante-rat-man-gigante-n-40.html,Rat-Man Gigante     40,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/R/MRATG040_0.jpg,img_mratg040.jpg
674,mwota001isbnb,https://comics.panini.it/store/pub_ita_it/mwota001isbnb-it-world-of-tanks-100-panini-comics-world-of-tanks-roll-ou.html,World of Tanks     1,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/W/MWOTA001ISBNB_0.jpg,img_mwota001isbnb.jpg
675,m40sw001isbn,https://comics.panini.it/store/pub_ita_it/m40sw001isbn-it-star-wars-a-new-hope-special-star-wars-a-new-hope-official.html,STAR WARS: Una Nuova Speranza – Official Celebration Special  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/4/M40SW001ISBN_0.jpg,img_m40sw001isbn.jpg
676,mwota001isbn,https://comics.panini.it/store/pub_ita_it/mwota001isbn-it-world-of-tanks-world-of-tanks-n-1.html,World of Tanks     1,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/W/MWOTA001ISBN_0.jpg,img_mwota001isbn.jpg
677,mtrlz001isbn,https://comics.panini.it/store/pub_ita_it/mtrlz001isbn-it-ctrl-z-ctrl-z-greyscale-libro-isbn.html,CTRL-Z – Greyscale  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/T/MTRLZ001ISBN_0.jpg,img_mtrlz001isbn.jpg
678,msdaw001isbn,https://comics.panini.it/store/pub_ita_it/msdaw001isbn-it-speciali-daw-speciali-daw-n-1-ti-amo-cazzi-tuoi.html,Animaletti Crudi  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSDAW001ISBN_0.jpg,img_msdaw001isbn.jpg
679,maste016,https://comics.panini.it/store/pub_ita_it/maste016-it-asterix-asterix-16-asterix-e-il-duello-dei-capi-spillato.html,Asterix e il duello dei capi  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MASTE016_0.jpg,img_maste016.jpg
680,mmilw009isbn,https://comics.panini.it/store/pub_ita_it/mmilw009isbn-it-millarworld-millarworld-collection-n-9-empress-libro-isb.html,Empress  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/M/MMILW009ISBN_0.jpg,img_mmilw009isbn.jpg
681,mgtsw004isbn,https://comics.panini.it/store/pub_ita_it/mgtsw004isbn-it-i-grandi-tesori-star-wars-star-wars-la-minaccia-fantasma.html,Star Wars: La Minaccia Fantasma  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/G/MGTSW004ISBN_0.jpg,img_mgtsw004isbn.jpg
682,mpant043,https://comics.panini.it/store/pub_ita_it/mpant043-it-panini-time-panini-time-n-43.html,Adventure Time     43,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/P/MPANT043_0.jpg,img_mpant043.jpg
683,malam003isbn,https://comics.panini.it/store/pub_ita_it/malam003isbn-it-alan-moore-s-100-hd-i-funghi-di-yuggoth-e-altre-colture.html,I Funghi di Yuggoth e altre Colture  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MALAM003ISBN_0.jpg,img_malam003isbn.jpg
684,mcipu001isbn,https://comics.panini.it/store/pub_ita_it/mcipu001isbn-it-cinema-purgatorio-cinema-purgatorio-n-1.html,Cinema Purgatorio     1,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/C/MCIPU001ISBN_0.jpg,img_mcipu001isbn.jpg
685,mpada022,https://comics.panini.it/store/pub_ita_it/mpada022-it-dart-fener-1-dart-fener-1-n-22.html,Darth Vader     22,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/P/MPADA022_0.jpg,img_mpada022.jpg
686,msaco017isbn,https://comics.panini.it/store/pub_ita_it/msaco017isbn-it-savage-sword-of-conan-savage-sword-of-conan-n-17.html,La Spada selvaggia di Conan     17,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSACO017ISBN_0.jpg,img_msaco017isbn.jpg
687,maste015,https://comics.panini.it/store/pub_ita_it/maste015-it-asterix-asterix-15-le-mille-e-un-ora-di-asterix-spillato.html,Le mille e un'ora Di Asterix  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MASTE015_0.jpg,img_maste015.jpg
688,mconn030isbn,https://comics.panini.it/store/pub_ita_it/mconn030isbn-it-nuovo-conan-100-conan-n-27-conan-red-sonja-l-eta-dell.html,Conan/Red Sonja     27,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/C/MCONN030ISBN_0.jpg,img_mconn030isbn.jpg
689,mprov002isbnr,https://comics.panini.it/store/pub_ita_it/mprov002isbnr-it-providence-100-hd-providence-2-prima-ristampa-libro-isb.html,Providence     2,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/P/MPROV002ISBNR_0.jpg,img_mprov002isbnr.jpg
690,mcaje001isbn,https://comics.panini.it/store/pub_ita_it/mcaje001isbn-it-manuale-idiota-digitale-il-manuale-illustrato-dell-idiota.html,Il Manuale Illustrato dell'Idiota Digitale  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/C/MCAJE001ISBN_0.jpg,img_mcaje001isbn.jpg
691,minja033,https://comics.panini.it/store/pub_ita_it/minja033-it-ninja-ninja-n-33.html,Teenage Mutant Ninja Turtles     33,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/I/MINJA033_0.jpg,img_minja033.jpg
692,mthwi003isbn,https://comics.panini.it/store/pub_ita_it/mthwi003isbn-it-the-witcher-the-witcher-n-3.html,The Witcher     3,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/T/MTHWI003ISBN_0.jpg,img_mthwi003isbn.jpg
693,mstws023,https://comics.panini.it/store/pub_ita_it/mstws023-it-star-wars-star-wars-n-23.html,Star Wars     23,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSTWS023_0.jpg,img_mstws023.jpg
694,manha006isbn,https://comics.panini.it/store/pub_ita_it/manha006isbn-it-manhattan-projects-manhattan-projects-n-6.html,Manhattan Projects     6,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MANHA006ISBN_0.jpg,img_manha006isbn.jpg
695,maste014,https://comics.panini.it/store/pub_ita_it/maste014-it-asterix-asterix-14-asterix-e-latraviata-spillato-edicola.html,Asterix e la Traviata     14,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MASTE014_0.jpg,img_maste014.jpg
696,morto001isbn,https://comics.panini.it/store/pub_ita_it/morto001isbn-it-speciali-ortolani-speciali-ortolani-n-1-i-grandi-tesori.html,C'è Spazio per Tutti  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/O/MORTO001ISBN_0.jpg,img_morto001isbn.jpg
697,mdome003isbn,https://comics.panini.it/store/pub_ita_it/mdome003isbn-it-domenicali-peanuts-domenicali-peanuts-n-3.html,Peanuts – Tutte le domeniche     3,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/D/MDOME003ISBN_0.jpg,img_mdome003isbn.jpg
698,mratg039,https://comics.panini.it/store/pub_ita_it/mratg039-it-rat-man-gigante-rat-man-gigante-n-39.html,Rat-Man Gigante     39,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/R/MRATG039_0.jpg,img_mratg039.jpg
699,mjabo002isbn,https://comics.panini.it/store/pub_ita_it/mjabo002isbn-it-james-bond-james-bond-n-2.html,James Bond 007     2,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/J/MJABO002ISBN_0.jpg,img_mjabo002isbn.jpg
700,mratm120,https://comics.panini.it/store/pub_ita_it/mratm120-it-rat-man-collection-rat-man-collection-n-120.html,Rat-Man Collection     120,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/R/MRATM120_0.jpg,img_mratm120.jpg
701,mcrav015isbn,https://comics.panini.it/store/pub_ita_it/mcrav015isbn-it-crossed-100-panini-comics-crossed-vol-13.html,Crossed     13,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/C/MCRAV015ISBN_0.jpg,img_mcrav015isbn.jpg
702,mlett003isbn,https://comics.panini.it/store/pub_ita_it/mlett003isbn-it-letter-44-letter-44-n-3.html,Letter 44     3,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/L/MLETT003ISBN_0.jpg,img_mlett003isbn.jpg
703,mspaw146,https://comics.panini.it/store/pub_ita_it/mspaw146-it-spawn-spawn-n-146.html,Spawn     146,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSPAW146_0.jpg,img_mspaw146.jpg
704,mratg021isbnpr,https://comics.panini.it/store/pub_ita_it/mratg021isbnpr-it-rat-man-gigante-star-rats-a-colori-edizione-deluxe-prima.html,Star Rats  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/R/MRATG021ISBNPR_0.jpg,img_mratg021isbnpr.jpg
705,msaja001isbn,https://comics.panini.it/store/pub_ita_it/msaja001isbn-it-samurai-jack-samurai-jack-n-1.html,Samurai Jack     1,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSAJA001ISBN_0.jpg,img_msaja001isbn.jpg
706,mcrku001isbn,https://comics.panini.it/store/pub_ita_it/mcrku001isbn-it-le-cronache-di-kull-le-cronache-di-kull-vol-1-libro-isbn.html,Kull il conquistatore     1,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/C/MCRKU001ISBN_0.jpg,img_mcrku001isbn.jpg
707,mpada021,https://comics.panini.it/store/pub_ita_it/mpada021-it-dart-fener-1-dart-fener-1-n-21.html,Darth Vader     21,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/P/MPADA021_0.jpg,img_mpada021.jpg
708,mmilw008isbn,https://comics.panini.it/store/pub_ita_it/mmilw008isbn-it-millarworld-millarworld-collection-n-8-superior-libro-i.html,Superior  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/M/MMILW008ISBN_0.jpg,img_mmilw008isbn.jpg
709,maste013,https://comics.panini.it/store/pub_ita_it/maste013-it-asterix-asterix-13-asterix-e-il-giro-di-gallia-spillato.html,Asterix e il Giro di Gallia     13,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MASTE013_0.jpg,img_maste013.jpg
710,mcatti001isbnr,https://comics.panini.it/store/pub_ita_it/mcatti001isbnr-it-cattivik-cattivik-1-i-ristampa.html,Cattivik - L'integrale     1,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/C/MCATTI001ISBNR_0.jpg,img_mcatti001isbnr.jpg
711,mcatti008isbn,https://comics.panini.it/store/pub_ita_it/mcatti008isbn-it-cattivik-cattivik-l-integrale-8.html,Cattivik - L'integrale     8,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/C/MCATTI008ISBN_0.jpg,img_mcatti008isbn.jpg
712,mharr011isbn,https://comics.panini.it/store/pub_ita_it/mharr011isbn-it-harry-potter-film-wizardry-incredibuild-hp-2.html,Il Magico Mondo Di J.K. Rowling – La Lanterna Magica Dei Film  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/H/MHARR011ISBN_0.jpg,img_mharr011isbn.jpg
713,mconq002isbn,https://comics.panini.it/store/pub_ita_it/mconq002isbn-it-conquistador-conquistador-n-2.html,Conquistador     2,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/C/MCONQ002ISBN_0.jpg,img_mconq002isbn.jpg
714,mstws022,https://comics.panini.it/store/pub_ita_it/mstws022-it-star-wars-star-wars-n-22.html,Star Wars     22,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSTWS022_0.jpg,img_mstws022.jpg
715,msoba003isbn,https://comics.panini.it/store/pub_ita_it/msoba003isbn-it-southern-bastard-southern-bastard-n-3.html,Southern Bastards     3,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSOBA003ISBN_0.jpg,img_msoba003isbn.jpg
716,mstwc001isbnr,https://comics.panini.it/store/pub_ita_it/mstwc001isbnr-it-star-wars-collection-star-war-star-wars-collection-star.html,Star Wars     1,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSTWC001ISBNR_0.jpg,img_mstwc001isbnr.jpg
717,mstwc006isbn,https://comics.panini.it/store/pub_ita_it/mstwc006isbn-it-star-wars-collection-star-war-star-wars-marvel-hc-kanaan.html,Star Wars     3,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSTWC006ISBN_0.jpg,img_mstwc006isbn.jpg
718,mratg038,https://comics.panini.it/store/pub_ita_it/mratg038-it-rat-man-gigante-rat-man-gigante-n-38.html,Rat-Man Gigante     38,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/R/MRATG038_0.jpg,img_mratg038.jpg
719,maqui003isbnr,https://comics.panini.it/store/pub_ita_it/maqui003isbnr-it-aquile-di-roma-nuova-ed-le-aquile-di-roma-3-prima-ristam.html,Le Aquile di Roma     3,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MAQUI003ISBNR_0.jpg,img_maqui003isbnr.jpg
720,mtrat055,https://comics.panini.it/store/pub_ita_it/mtrat055-it-tutto-ratman-tutto-ratman-n-55.html,Tutto Rat-Man     55,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/T/MTRAT055_0.jpg,img_mtrat055.jpg
721,maqui001isbnr,https://comics.panini.it/store/pub_ita_it/maqui001isbnr-it-aquile-di-roma-nuova-ed-le-aquile-di-roma-1-prima-irstam.html,Le Aquile di Roma     1,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MAQUI001ISBNR_0.jpg,img_maqui001isbnr.jpg
722,mstwa060isbn,https://comics.panini.it/store/pub_ita_it/mstwa060isbn-it-100-cc-star-wars-100-cc-star-wars-agents-of-the-empire.html,Star Wars: Agente dell'Impero     2,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/S/MSTWA060ISBN_0.jpg,img_mstwa060isbn.jpg
723,maqui004isbnr,https://comics.panini.it/store/pub_ita_it/maqui004isbnr-it-aquile-di-roma-nuova-ed-le-aquile-di-roma-4-prima-ristam.html,Le Aquile di Roma     4,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MAQUI004ISBNR_0.jpg,img_maqui004isbnr.jpg
724,maqui002isbnr,https://comics.panini.it/store/pub_ita_it/maqui002isbnr-it-aquile-di-roma-nuova-ed-le-aquile-di-roma-2-prima-ristam.html,Le Aquile di Roma     2,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MAQUI002ISBNR_0.jpg,img_maqui002isbnr.jpg
725,maste012,https://comics.panini.it/store/pub_ita_it/maste012-it-asterix-asterix-n-12.html,Asterix e la Obelix Spa  ,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/A/MASTE012_0.jpg,img_maste012.jpg
726,mpant042,https://comics.panini.it/store/pub_ita_it/mpant042-it-panini-time-panini-time-n-42.html,Adventure Time     42,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/200x/9df78eab33525d08d6e5fb8d27136e95/M/P/MPANT042_0.jpg,img_mpant042.jpg
